STATISTIC_CODE,Statistic,CSOED_3409,Electoral_Division,TLISTA1,CensusYear,UNIT,VALUE,GUID,ED_ID
FP009C03,Actual change 2016-2022,18224,"Buttevant, Co.Cork, ",2022,2022,Number,216.0,2AE196291F1C13A3E055000000000001,47060
FP009C03,Actual change 2016-2022,27162,"Wormhole, Co.Galway, ",2022,2022,Number,216.0,2AE19629235113A3E055000000000001,67217
FP009C03,Actual change 2016-2022,34001,"Carrickmacross Urban, Co.Monaghan, ",2022,2022,Number,240.0,2AE196291A9F13A3E055000000000001,177017
FP009C03,Actual change 2016-2022,05038,"Dundrum-Kilmacud, Co.Dublin, ",2022,2022,Number,240.0,2AE196291D5B13A3E055000000000001,267079
FP009C03,Actual change 2016-2022,18097,"Matehy, Co.Cork, ",2022,2022,Number,240.0,2AE1962921BA13A3E055000000000001,47250
FP009C03,Actual change 2016-2022,12063,"Clara, Co.Offaly, ",2022,2022,Number,248.0,2AE196291A5013A3E055000000000001,187018
FP009C03,Actual change 2016-2022,14111,"Kilmore, Co.Wexford, ",2022,2022,Number,248.0,2AE196291E7413A3E055000000000001,247076
FP009C03,Actual change 2016-2022,03004,"Clondalkin-Ballymount, Co.Dublin, ",2022,2022,Number,272.0,2AE196291CFC13A3E055000000000001,267047
FP009C03,Actual change 2016-2022,26010,"Mionlach, Co.Galway, ",2022,2022,Number,272.0,2AE19629237013A3E055000000000001,68010
FP009C03,Actual change 2016-2022,26017,"Rockbarton, Co.Galway, ",2022,2022,Number,-272.0,2AE19629237713A3E055000000000001,68017
FP009C03,Actual change 2016-2022,11049,"Ardbraccan, Co.Meath, ",2022,2022,Number,288.0,2AE19629181A13A3E055000000000001,167002
FP009C03,Actual change 2016-2022,17017,"City Hall A, Co.Cork, ",2022,2022,Number,288.0,2AE19629216313A3E055000000000001,48017
FP009C03,Actual change 2016-2022,04027,"Lucan North, Co.Dublin, ",2022,2022,Number,336.0,2AE196291DC913A3E055000000000001,267102
FP009C03,Actual change 2016-2022,22001,"Nenagh East Urban, Co.Tipperary, ",2022,2022,Number,352.0,2AE196291C5113A3E055000000000001,217177
FP009C03,Actual change 2016-2022,11092,"Trim Rural, Co.Meath, ",2022,2022,Number,384.0,2AE19629182B13A3E055000000000001,167090
FP009C03,Actual change 2016-2022,06037,"Donaghcumper, Co.Kildare, ",2022,2022,Number,384.0,2AE1962922A613A3E055000000000001,87029
FP009C03,Actual change 2016-2022,11048,"Stamullin, Co.Meath, ",2022,2022,Number,480.0,2AE19629182913A3E055000000000001,167085
FP009C03,Actual change 2016-2022,18101,"Rathcooney (Part Rural), Co.Cork, ",2022,2022,Number,496.0,2AE19629213713A3E055000000000001,47277
FP009C03,Actual change 2016-2022,13091,"Mullingar South Urban, Co.Westmeath, ",2022,2022,Number,512.0,2AE196291B4313A3E055000000000001,237080
FP009C03,Actual change 2016-2022,18024,"Kilbrogan, Co.Cork, ",2022,2022,Number,512.0,2AE19629213C13A3E055000000000001,47186
FP009C03,Actual change 2016-2022,20014,"Dock A, Co.Limerick, ",2022,2022,Number,576.0,2AE1962917E613A3E055000000000001,128014
FP009C03,Actual change 2016-2022,06053,"Rathangan, Co.Kildare, ",2022,2022,Number,608.0,2AE19629227813A3E055000000000001,87079
FP009C03,Actual change 2016-2022,27128,"Loughrea Urban, Co.Galway, ",2022,2022,Number,1088.0,2AE19629238E13A3E055000000000001,67170
FP009C03,Actual change 2016-2022,01019,"Carlow Rural, Co.Carlow, ",2022,2022,Number,1600.0,2AE19629185713A3E055000000000001,17010
FP009C03,Actual change 2016-2022,08084,"Kyle South, Co.Laois, ",2022,2022,Number,1.0,2AE1962916E013A3E055000000000001,107064
FP009C03,Actual change 2016-2022,01028,"Kellistown, Co.Carlow, ",2022,2022,Number,1.0,2AE19629188913A3E055000000000001,17025
FP009C03,Actual change 2016-2022,10006,"Dundalk Urban No. , Co.Louth, ",2022,2022,Number,1.0,2AE1962918E313A3E055000000000001,147020
FP009C03,Actual change 2016-2022,29007,"Ardnaree South Rural, Co.Mayo, ",2022,2022,Number,1.0,2AE19629196113A3E055000000000001,157011
FP009C03,Actual change 2016-2022,29092,"Crossboyne, Co.Mayo, ",2022,2022,Number,1.0,2AE19629197913A3E055000000000001,157064
FP009C03,Actual change 2016-2022,31030,"Templeboy North, Co.Sligo, ",2022,2022,Number,1.0,2AE1962919DA13A3E055000000000001,207074
FP009C03,Actual change 2016-2022,30080,"Cloonfinlough, Co.Roscommon, ",2022,2022,Number,1.0,2AE196291A4A13A3E055000000000001,197036
FP009C03,Actual change 2016-2022,12041,"Edenderry Rural, Co.Offaly, ",2022,2022,Number,1.0,2AE196291A8F13A3E055000000000001,187035
FP009C03,Actual change 2016-2022,12025,"Letter, Co.Offaly, ",2022,2022,Number,1.0,2AE196291AE013A3E055000000000001,187060
FP009C03,Actual change 2016-2022,25077,"Kilmacleague, Co.Waterford, ",2022,2022,Number,1.0,2AE196291B9F13A3E055000000000001,227056
FP009C03,Actual change 2016-2022,25063,"Kilwatermoy East, Co.Waterford, ",2022,2022,Number,1.0,2AE196291BC713A3E055000000000001,227062
FP009C03,Actual change 2016-2022,23161,"Curraheen, Co.Tipperary, ",2022,2022,Number,1.0,2AE196291BF113A3E055000000000001,217064
FP009C03,Actual change 2016-2022,23111,"Knockgraffon, Co.Tipperary, ",2022,2022,Number,1.0,2AE196291C2A13A3E055000000000001,217116
FP009C03,Actual change 2016-2022,22072,"Longfordpass, Co.Tipperary, ",2022,2022,Number,1.0,2AE196291C4213A3E055000000000001,217122
FP009C03,Actual change 2016-2022,23099,"Clonoulty East, Co.Tipperary, ",2022,2022,Number,1.0,2AE196291C8113A3E055000000000001,217057
FP009C03,Actual change 2016-2022,18267,"Crinnaloo, Co.Cork, ",2022,2022,Number,1.0,2AE196291F6C13A3E055000000000001,47118
FP009C03,Actual change 2016-2022,27004,"Aughrim, Co.Galway, ",2022,2022,Number,1.0,2AE19629205213A3E055000000000001,67015
FP009C03,Actual change 2016-2022,27164,"Ballyglass, Co.Galway, ",2022,2022,Number,1.0,2AE19629207513A3E055000000000001,67023
FP009C03,Actual change 2016-2022,33043,"Cró Chaorach, Co.Donegal, ",2022,2022,Number,1.0,2AE1962920C413A3E055000000000001,57047
FP009C03,Actual change 2016-2022,27204,"Killererin, Co.Galway, ",2022,2022,Number,1.0,2AE1962922DB13A3E055000000000001,67130
FP009C03,Actual change 2016-2022,27144,"Killeroran, Co.Galway, ",2022,2022,Number,1.0,2AE1962922E813A3E055000000000001,67131
FP009C03,Actual change 2016-2022,27017,"Kylemore, Co.Galway, ",2022,2022,Number,1.0,2AE19629234D13A3E055000000000001,67156
FP009C03,Actual change 2016-2022,27115,"Kilchreest, Co.Galway, ",2022,2022,Number,1.0,2AE19629238B13A3E055000000000001,67115
FP009C03,Actual change 2016-2022,07070,"Ennisnag, Co.Kilkenny, ",2022,2022,Number,1.0,2AE1962923E013A3E055000000000001,97038
FP009C03,Actual change 2016-2022,07104,"Kilbride, Co.Kilkenny, ",2022,2022,Number,1.0,2AE19629240413A3E055000000000001,97056
FP009C03,Actual change 2016-2022,08008,"Clash, Co.Laois, ",2022,2022,Number,-1.0,2AE1962916C213A3E055000000000001,107027
FP009C03,Actual change 2016-2022,08083,"Kyle, Co.Laois, ",2022,2022,Number,-1.0,2AE1962916D013A3E055000000000001,107063
FP009C03,Actual change 2016-2022,28056,"Aghavas, Co.Leitrim, ",2022,2022,Number,-1.0,2AE19629170B13A3E055000000000001,117004
FP009C03,Actual change 2016-2022,28059,"Bunnybeg, Co.Leitrim, ",2022,2022,Number,-1.0,2AE19629171713A3E055000000000001,117014
FP009C03,Actual change 2016-2022,28070,"Fenagh, Co.Leitrim, ",2022,2022,Number,-1.0,2AE19629172E13A3E055000000000001,117038
FP009C03,Actual change 2016-2022,21032,"Colmanswell, Co.Limerick, ",2022,2022,Number,-1.0,2AE19629178713A3E055000000000001,127048
FP009C03,Actual change 2016-2022,21115,"Dromard, Co.Limerick, ",2022,2022,Number,-1.0,2AE19629179213A3E055000000000001,127060
FP009C03,Actual change 2016-2022,20006,"Ballinacurra B, Co.Limerick, ",2022,2022,Number,-1.0,2AE1962917DE13A3E055000000000001,128006
FP009C03,Actual change 2016-2022,29129,"Ballycroy South, Co.Mayo, ",2022,2022,Number,-1.0,2AE1962918CE13A3E055000000000001,157024
FP009C03,Actual change 2016-2022,29018,"Deel, Co.Mayo, ",2022,2022,Number,-1.0,2AE1962918D113A3E055000000000001,157070
FP009C03,Actual change 2016-2022,09021,"Currygrane, Co.Longford, ",2022,2022,Number,-1.0,2AE1962918E013A3E055000000000001,137023
FP009C03,Actual change 2016-2022,29090,"Cloghermore, Co.Mayo, ",2022,2022,Number,-1.0,2AE19629196213A3E055000000000001,157054
FP009C03,Actual change 2016-2022,31075,"Kilmacteige, Co.Sligo, ",2022,2022,Number,-1.0,2AE19629198B13A3E055000000000001,207051
FP009C03,Actual change 2016-2022,31060,"Rossinver East, Co.Sligo, ",2022,2022,Number,-1.0,2AE1962919B913A3E055000000000001,207067
FP009C03,Actual change 2016-2022,23091,"Kilmurry, Co.Tipperary, ",2022,2022,Number,-1.0,2AE196291BF413A3E055000000000001,217107
FP009C03,Actual change 2016-2022,23147,"Kilcooly, Co.Tipperary, ",2022,2022,Number,-1.0,2AE196291C6D13A3E055000000000001,217094
FP009C03,Actual change 2016-2022,04037,"Swords-Glasmore, Co.Dublin, ",2022,2022,Number,-1.0,2AE196291CA713A3E055000000000001,267131
FP009C03,Actual change 2016-2022,32024,"Lissanover, Co.Cavan, ",2022,2022,Number,-1.0,2AE196291D7713A3E055000000000001,27068
FP009C03,Actual change 2016-2022,15058,"Knockrath, Co.Wicklow, ",2022,2022,Number,-1.0,2AE196291E8413A3E055000000000001,257053
FP009C03,Actual change 2016-2022,18124,"Carrig, Co.Cork, ",2022,2022,Number,-1.0,2AE196291F4713A3E055000000000001,47070
FP009C03,Actual change 2016-2022,18160,"Gortmore, Co.Cork, ",2022,2022,Number,-1.0,2AE196291F6513A3E055000000000001,47164
FP009C03,Actual change 2016-2022,16021,"Killinaboy, Co.Clare, ",2022,2022,Number,-1.0,2AE196291FCA13A3E055000000000001,37088
FP009C03,Actual change 2016-2022,33108,"Suí Corr, Co.Donegal, ",2022,2022,Number,-1.0,2AE1962920AD13A3E055000000000001,57134
FP009C03,Actual change 2016-2022,33115,"Fánaid Thiar, Co.Donegal, ",2022,2022,Number,-1.0,2AE1962920F913A3E055000000000001,57065
FP009C03,Actual change 2016-2022,06019,"Harristown, Co.Kildare, ",2022,2022,Number,-1.0,2AE19629220513A3E055000000000001,87043
FP009C03,Actual change 2016-2022,19104,"Drommartin, Co.Co.Kerry, ",2022,2022,Number,-1.0,2AE19629221A13A3E055000000000001,77069
FP009C03,Actual change 2016-2022,19127,"Urlee, Co.Co.Kerry, ",2022,2022,Number,-1.0,2AE19629222A13A3E055000000000001,77164
FP009C03,Actual change 2016-2022,19108,"Gunsborough, Co.Co.Kerry, ",2022,2022,Number,-1.0,2AE19629225113A3E055000000000001,77086
FP009C03,Actual change 2016-2022,04026,"Kinsaley, Co.Dublin, ",2022,2022,Number,1921.0,2AE196291DC613A3E055000000000001,267099
FP009C03,Actual change 2016-2022,21052,"Ballysimon, Co.Limerick, ",2022,2022,Number,2178.0,2AE19629177013A3E055000000000001,127026
FP009C03,Actual change 2016-2022,11009,"Dunboyne, Co.Meath, ",2022,2022,Number,545.0,2AE19629188313A3E055000000000001,167029
FP009C03,Actual change 2016-2022,29074,"Castlebar Rural, Co.Mayo, ",2022,2022,Number,641.0,2AE19629194813A3E055000000000001,157048
FP009C03,Actual change 2016-2022,18103,"St. Mary's (Part Rural), Co.Cork, ",2022,2022,Number,705.0,2AE1962921CB13A3E055000000000001,47298
FP009C03,Actual change 2016-2022,18195,"Templebreedy, Co.Cork, ",2022,2022,Number,705.0,2AE1962921EC13A3E055000000000001,47303
FP009C03,Actual change 2016-2022,27059,"Maigh Cuilinn, Co.Galway, ",2022,2022,Number,305.0,2AE1962922D113A3E055000000000001,67179
FP009C03,Actual change 2016-2022,16002,"Ennis No.  Urban, Co.Clare, ",2022,2022,Number,321.0,2AE196291FFB13A3E055000000000001,37058
FP009C03,Actual change 2016-2022,18252,"Cloyne, Co.Cork, ",2022,2022,Number,337.0,2AE196291F3E13A3E055000000000001,47105
FP009C03,Actual change 2016-2022,29089,"Claremorris, Co.Mayo, ",2022,2022,Number,401.0,2AE19629195613A3E055000000000001,157051
FP009C03,Actual change 2016-2022,26015,"Rahoon, Co.Galway, ",2022,2022,Number,417.0,2AE19629237513A3E055000000000001,68015
FP009C03,Actual change 2016-2022,13001,"Athlone East Urban, Co.Westmeath, ",2022,2022,Number,433.0,2AE196291BCB13A3E055000000000001,237003
FP009C03,Actual change 2016-2022,02113,"Kimmage C, Co.Dublin, ",2022,2022,Number,497.0,2AE196291D9B13A3E055000000000001,268092
FP009C03,Actual change 2016-2022,02004,"Arran Quay D, Co.Dublin, ",2022,2022,Number,514.0,2AE196291CEE13A3E055000000000001,268004
FP009C03,Actual change 2016-2022,02153,"Ushers B, Co.Dublin, ",2022,2022,Number,546.0,2AE196291DF513A3E055000000000001,268149
FP009C03,Actual change 2016-2022,18010,"Youghal Urban, Co.Cork, ",2022,2022,Number,578.0,2AE19629214813A3E055000000000001,47323
FP009C03,Actual change 2016-2022,31002,"Sligo North, Co.Sligo, ",2022,2022,Number,802.0,2AE1962919FB13A3E055000000000001,207081
FP009C03,Actual change 2016-2022,14123,"Wexford Rural, Co.Wexford, ",2022,2022,Number,1605.0,2AE196291E4513A3E055000000000001,247117
FP009C03,Actual change 2016-2022,16027,"Clenagh, Co.Clare, ",2022,2022,Number,643.0,2AE19629200E13A3E055000000000001,37027
FP009C03,Actual change 2016-2022,08051,"Clondarrig, Co.Laois, ",2022,2022,Number,867.0,2AE1962916C413A3E055000000000001,107029
FP009C03,Actual change 2016-2022,10030,"Haggardstown, Co.Louth, ",2022,2022,Number,2317.0,2AE1962918F913A3E055000000000001,147025
FP009C03,Actual change 2016-2022,26003,"Bearna, Co.Galway, ",2022,2022,Number,1351.0,2AE19629235C13A3E055000000000001,68003
FP009C03,Actual change 2016-2022,11010,"Dunshaughlin, Co.Meath, ",2022,2022,Number,2702.0,2AE19629188F13A3E055000000000001,167030
FP009C03,Actual change 2016-2022,20007,"Ballynanty, Co.Limerick, ",2022,2022,Number,129.0,2AE1962917DF13A3E055000000000001,128007
FP009C03,Actual change 2016-2022,23155,"Ballykisteen, Co.Tipperary, ",2022,2022,Number,129.0,2AE19629198F13A3E055000000000001,217018
FP009C03,Actual change 2016-2022,14010,"Ballyhuskard, Co.Wexford, ",2022,2022,Number,129.0,2AE196291B1413A3E055000000000001,247016
FP009C03,Actual change 2016-2022,23104,"Fethard, Co.Tipperary, ",2022,2022,Number,129.0,2AE196291C4F13A3E055000000000001,217175
FP009C03,Actual change 2016-2022,05046,"Dún Laoghaire-Mount Town, Co.Dublin, ",2022,2022,Number,129.0,2AE196291D3E13A3E055000000000001,267071
FP009C03,Actual change 2016-2022,02042,"Clontarf West A, Co.Dublin, ",2022,2022,Number,129.0,2AE196291D4813A3E055000000000001,268046
FP009C03,Actual change 2016-2022,18052,"Killaconenagh, Co.Cork, ",2022,2022,Number,129.0,2AE19629219C13A3E055000000000001,47200
FP009C03,Actual change 2016-2022,06033,"Balraheen, Co.Kildare, ",2022,2022,Number,129.0,2AE19629226413A3E055000000000001,87011
FP009C03,Actual change 2016-2022,24025,"Morrisson's Avenue East, Co.Waterford, ",2022,2022,Number,137.0,2AE196291BAA13A3E055000000000001,228024
FP009C03,Actual change 2016-2022,05015,"Blackrock-Stradbrook, Co.Dublin, ",2022,2022,Number,137.0,2AE196291CC213A3E055000000000001,267024
FP009C03,Actual change 2016-2022,11012,"Killeen, Co.Meath, ",2022,2022,Number,145.0,2AE19629184C13A3E055000000000001,167050
FP009C03,Actual change 2016-2022,10014,"Dromiskin, Co.Louth, ",2022,2022,Number,145.0,2AE1962918D613A3E055000000000001,147016
FP009C03,Actual change 2016-2022,10002,"St. Laurence Gate, Co.Louth, ",2022,2022,Number,145.0,2AE19629193513A3E055000000000001,147039
FP009C03,Actual change 2016-2022,02065,"Harmonstown B, Co.Dublin, ",2022,2022,Number,145.0,2AE196291D8513A3E055000000000001,268077
FP009C03,Actual change 2016-2022,15060,"Newcastle Lower, Co.Wicklow, ",2022,2022,Number,145.0,2AE196291E9A13A3E055000000000001,257058
FP009C03,Actual change 2016-2022,18122,"Ballyhooly, Co.Cork, ",2022,2022,Number,145.0,2AE196291F4513A3E055000000000001,47030
FP009C03,Actual change 2016-2022,27117,"Kilconierin, Co.Galway, ",2022,2022,Number,145.0,2AE19629239713A3E055000000000001,67117
FP009C03,Actual change 2016-2022,20013,"Custom House, Co.Limerick, ",2022,2022,Number,-145.0,2AE1962917E513A3E055000000000001,128013
FP009C03,Actual change 2016-2022,08066,"Mountmellick Urban, Co.Laois, ",2022,2022,Number,153.0,2AE1962916EE13A3E055000000000001,107072
FP009C03,Actual change 2016-2022,18182,"Ballymartle, Co.Cork, ",2022,2022,Number,153.0,2AE196291F4F13A3E055000000000001,47032
FP009C03,Actual change 2016-2022,20015,"Dock B, Co.Limerick, ",2022,2022,Number,161.0,2AE1962917E713A3E055000000000001,128015
FP009C03,Actual change 2016-2022,12062,"Cappancur, Co.Offaly, ",2022,2022,Number,161.0,2AE196291A4F13A3E055000000000001,187017
FP009C03,Actual change 2016-2022,14094,"Artramon, Co.Wexford, ",2022,2022,Number,161.0,2AE196291BD313A3E055000000000001,247005
FP009C03,Actual change 2016-2022,18076,"Ballygarvan, Co.Cork, ",2022,2022,Number,169.0,2AE196291F3913A3E055000000000001,47027
FP009C03,Actual change 2016-2022,18239,"Rathluirc, Co.Cork, ",2022,2022,Number,169.0,2AE196291F8D13A3E055000000000001,47090
FP009C03,Actual change 2016-2022,08080,"Borris-in-Ossory, Co.Laois, ",2022,2022,Number,177.0,2AE1962916BA13A3E055000000000001,107019
FP009C03,Actual change 2016-2022,15071,"Carnew, Co.Wicklow, ",2022,2022,Number,177.0,2AE196291EB213A3E055000000000001,257021
FP009C03,Actual change 2016-2022,18013,"Ballymodan, Co.Cork, ",2022,2022,Number,177.0,2AE196291F5013A3E055000000000001,47033
FP009C03,Actual change 2016-2022,30111,"Termonbarry, Co.Roscommon, ",2022,2022,Number,185.0,2AE1962919EB13A3E055000000000001,197106
FP009C03,Actual change 2016-2022,29154,"Westport Rural, Co.Mayo, ",2022,2022,Number,193.0,2AE1962918BA13A3E055000000000001,157152
FP009C03,Actual change 2016-2022,10037,"Clogher, Co.Louth, ",2022,2022,Number,193.0,2AE19629197213A3E055000000000001,147009
FP009C03,Actual change 2016-2022,02095,"Cherry Orchard A, Co.Dublin, ",2022,2022,Number,193.0,2AE196291D3013A3E055000000000001,268038
FP009C03,Actual change 2016-2022,27089,"Drumacoo, Co.Galway, ",2022,2022,Number,193.0,2AE19629231F13A3E055000000000001,67089
FP009C03,Actual change 2016-2022,02021,"Beaumont A, Co.Dublin, ",2022,2022,Number,201.0,2AE196291D1113A3E055000000000001,268021
FP009C03,Actual change 2016-2022,28018,"Drumshanbo, Co.Leitrim, ",2022,2022,Number,217.0,2AE19629172B13A3E055000000000001,117035
FP009C03,Actual change 2016-2022,13014,"Moydrum, Co.Westmeath, ",2022,2022,Number,217.0,2AE196291B3513A3E055000000000001,237077
FP009C03,Actual change 2016-2022,21101,"Newcastle Rural, Co.Limerick, ",2022,2022,Number,225.0,2AE1962917B513A3E055000000000001,127115
FP009C03,Actual change 2016-2022,18080,"Blarney, Co.Cork, ",2022,2022,Number,249.0,2AE196291F0613A3E055000000000001,47054
FP009C03,Actual change 2016-2022,11060,"Tara, Co.Meath, ",2022,2022,Number,258.0,2AE19629181F13A3E055000000000001,167088
FP009C03,Actual change 2016-2022,18143,"Rathcormack, Co.Cork, ",2022,2022,Number,258.0,2AE19629213813A3E055000000000001,47278
FP009C03,Actual change 2016-2022,26014,"Nuns Island, Co.Galway, ",2022,2022,Number,258.0,2AE19629237413A3E055000000000001,68014
FP009C03,Actual change 2016-2022,02161,"Wood Quay A, Co.Dublin, ",2022,2022,Number,290.0,2AE196291E0D13A3E055000000000001,268161
FP009C03,Actual change 2016-2022,18003,"Fermoy Urban, Co.Cork, ",2022,2022,Number,290.0,2AE196291F3513A3E055000000000001,47152
FP009C03,Actual change 2016-2022,13083,"Kinnegad, Co.Westmeath, ",2022,2022,Number,322.0,2AE196291B0F13A3E055000000000001,237068
FP009C03,Actual change 2016-2022,02142,"Rathmines West E, Co.Dublin, ",2022,2022,Number,322.0,2AE196291DE813A3E055000000000001,268136
FP009C03,Actual change 2016-2022,02135,"Rathmines East B, Co.Dublin, ",2022,2022,Number,-322.0,2AE196291DD413A3E055000000000001,268129
FP009C03,Actual change 2016-2022,20030,"Prospect A, Co.Limerick, ",2022,2022,Number,354.0,2AE1962917FC13A3E055000000000001,128030
FP009C03,Actual change 2016-2022,06034,"Celbridge, Co.Kildare, ",2022,2022,Number,354.0,2AE19629228E13A3E055000000000001,87023
FP009C03,Actual change 2016-2022,15007,"Wicklow Urban, Co.Wicklow, ",2022,2022,Number,386.0,2AE196291EE013A3E055000000000001,257078
FP009C03,Actual change 2016-2022,33002,"Bundoran Urban, Co.Donegal, ",2022,2022,Number,402.0,2AE19629210713A3E055000000000001,57020
FP009C03,Actual change 2016-2022,18249,"Carrigtohill, Co.Cork, ",2022,2022,Number,804.0,2AE196291F6813A3E055000000000001,47077
FP009C03,Actual change 2016-2022,06062,"Clane, Co.Kildare, ",2022,2022,Number,804.0,2AE19629229913A3E055000000000001,87025
FP009C03,Actual change 2016-2022,02152,"Ushers A, Co.Dublin, ",2022,2022,Number,1160.0,2AE196291DF413A3E055000000000001,268148
FP009C03,Actual change 2016-2022,15056,"Kilcoole, Co.Wicklow, ",2022,2022,Number,1352.0,2AE196291E6113A3E055000000000001,257048
FP009C03,Actual change 2016-2022,05044,"Dún Laoghaire-Glenageary, Co.Dublin, ",2022,2022,Number,2576.0,2AE196291D3C13A3E055000000000001,267069
FP009C03,Actual change 2016-2022,05040,"Dundrum-Sweetmount, Co.Dublin, ",2022,2022,Number,677.0,2AE196291D5D13A3E055000000000001,267081
